year	month	day	dep_time	dep_delay	arr_time	arr_delay	carrier	tailnum	flight	origin	dest	air_time	distance	hour	minute
2013	2	23	925	0	1227	11	B6	N645JB	883	JFK	MCO	145	944	9	25
2013	2	23	926	-3	1215	25	EV	N11547	3846	EWR	SAV	123	708	9	26
2013	2	23	926	-3	1048	12	B6	N621JB	1004	JFK	BOS	41	187	9	26
2013	2	23	927	47	1139	76	EV	N27962	4125	EWR	GSO	91	445	9	27
2013	2	23	927	-2	1414	-12	B6	N580JB	215	EWR	SJU	189	1608	9	27
2013	2	23	928	96	1128	106	EV	N11107	4089	EWR	RDU	78	416	9	28
2013	2	23	928	-1	1135	12	EV	N18557	4146	EWR	STL	159	872	9	28
2013	2	23	928	-2	1253	10	B6	N623JB	1639	LGA	RSW	165	1080	9	28
2013	2	23	929	-6	1228	-7	VX	N854VA	251	JFK	LAS	327	2248	9	29
2013	2	23	933	28	1300	25	VX	N629VA	407	JFK	LAX	344	2475	9	33
2013	2	23	935	15	1106	24	B6	N231JB	108	JFK	BUF	62	301	9	35
2013	2	23	936	-9	1132	-2	UA	N26210	1523	EWR	CLE	75	404	9	36
2013	2	23	938	-7	1253	-9	UA	N452UA	370	LGA	IAH	237	1416	9	38
2013	2	23	939	-1	1254	4	AA	N3HBAA	1871	LGA	MIA	164	1096	9	39
2013	2	23	939	14	1210	10	WN	N734SA	690	EWR	DEN	235	1605	9	39
2013	2	23	939	139	1239	144	UA	N484UA	231	EWR	MCO	144	937	9	39
2013	2	23	941	-4	1113	-17	AA	N4YEAA	319	LGA	ORD	125	733	9	41
2013	2	23	945	-5	1247	-7	B6	N658JB	1101	JFK	FLL	162	1069	9	45
2013	2	23	946	-9	1247	8	B6	N523JB	197	JFK	LAS	328	2248	9	46
2013	2	23	948	-6	1227	-18	UA	N33714	1597	EWR	EGE	248	1726	9	48
2013	2	23	950	-5	1305	8	B6	N653JB	503	EWR	FLL	159	1065	9	50
2013	2	23	951	-9	1200	-9	US	N749US	1277	LGA	CLT	108	544	9	51
2013	2	23	953	-5	1200	58	9E	N8918B	3884	JFK	PHL	40	94	9	53
2013	2	23	953	-6	1141	12	MQ	N525MQ	4670	LGA	BNA	137	764	9	53
2013	2	23	954	49	1231	70	EV	N11165	4686	EWR	MCI	181	1092	9	54
2013	2	23	954	-5	1102	-22	EV	N835AS	5736	LGA	IAD	49	229	9	54
2013	2	23	954	-5	1345	12	US	N660AW	450	JFK	PHX	320	2153	9	54
2013	2	23	955	-5	1239	-2	DL	N346NB	1899	LGA	MSY	195	1183	9	55
2013	2	23	955	-5	1252	-6	UA	N405UA	517	EWR	MCO	148	937	9	55
2013	2	23	958	-2	1242	3	DL	N680DA	1847	LGA	ATL	134	762	9	58
2013	2	23	1004	-3	1123	1	EV	N834AS	5711	JFK	IAD	54	228	10	4
2013	2	23	1004	-11	1332	-8	US	N679AW	75	EWR	PHX	302	2133	10	4
2013	2	23	1010	85	1456	66	AA	N5FEAA	1357	JFK	SJU	192	1598	10	10
2013	2	23	1013	13	1235	17	EV	N13124	4391	EWR	OMA	182	1134	10	13
2013	2	23	1013	-2	1237	27	US	N434US	1081	EWR	CLT	103	529	10	13
2013	2	23	1014	-8	1250	-24	DL	N3760C	1529	JFK	LAS	312	2248	10	14
2013	2	23	1016	-5	1330	-12	DL	N981DL	1903	LGA	SRQ	172	1047	10	16
2013	2	23	1021	-9	1351	6	AA	N328AA	415	JFK	MIA	168	1089	10	21
2013	2	23	1022	-8	1209	-25	DL	N301NB	1031	LGA	DTW	88	502	10	22
2013	2	23	1022	2	1321	-9	AA	N3HJAA	731	LGA	DFW	222	1389	10	22
2013	2	23	1025	-4	1126	-8	B6	N603JB	1026	JFK	BOS	39	187	10	25
2013	2	23	1026	-4	1158	-17	MQ	N725MQ	4471	LGA	RDU	76	431	10	26
2013	2	23	1026	-4	1309	-6	UA	N24224	1742	EWR	LAS	323	2227	10	26
2013	2	23	1027	-3	1357	17	AA	N319AA	19	JFK	LAX	356	2475	10	27
2013	2	23	1028	-1	1215	-18	EV	N391CA	4941	EWR	DTW	83	488	10	28
2013	2	23	1028	83	1222	67	MQ	N509MQ	4478	LGA	DTW	84	502	10	28
2013	2	23	1034	4	1402	7	AA	N343AA	179	JFK	SFO	364	2586	10	34
2013	2	23	1037	27	1141	16	B6	N307JB	600	JFK	PWM	42	273	10	37
2013	2	23	1038	-7	1347	10	UA	N666UA	750	EWR	IAH	222	1400	10	38
2013	2	23	1039	4	1244	1	EV	N14186	4255	EWR	CHS	107	628	10	39
2013	2	23	1039	-6	1358	26	B6	N784JB	1183	JFK	MCO	161	944	10	39
2013	2	23	1042	-3	1337	6	B6	N651JB	545	EWR	PBI	153	1023	10	42
2013	2	23	1042	73	1325	70	UA	N553UA	595	EWR	LAS	319	2227	10	42
2013	2	23	1043	-6	1344	-16	B6	N608JB	373	LGA	FLL	159	1076	10	43
2013	2	23	1043	13	1400	20	UA	N444UA	524	EWR	FLL	170	1065	10	43
2013	2	23	1046	16	1202	11	EV	N14952	4188	EWR	BUF	57	282	10	46
2013	2	23	1053	-2	1408	8	VX	N847VA	55	JFK	PSP	358	2378	10	53
2013	2	23	1055	-5	1200	-15	US	N948UW	2171	LGA	DCA	51	214	10	55
2013	2	23	1057	-3	1411	-13	DL	N949DL	2261	LGA	MIA	158	1096	10	57
2013	2	23	1057	-9	1417	-25	UA	N842UA	252	EWR	SFO	356	2565	10	57
2013	2	23	1104	23	1324	30	EV	N16911	4200	EWR	IND	118	645	11	4
2013	2	23	1104	-6	1217	-3	B6	N296JB	24	JFK	BTV	52	266	11	4
2013	2	23	1104	-6	1350	-17	UA	N550UA	316	EWR	PBI	148	1023	11	4
2013	2	23	1105	65	1224	68	EV	N11164	4689	EWR	IAD	51	212	11	5
2013	2	23	1106	36	1250	52	EV	N15980	4187	EWR	BNA	144	748	11	6
2013	2	23	1108	-2	1230	-22	EV	N718EV	5273	LGA	PIT	62	335	11	8
2013	2	23	1109	-6	1414	-11	AA	N3JVAA	2099	LGA	MIA	167	1096	11	9
2013	2	23	1109	9	1312	-17	UA	N513UA	733	LGA	DEN	223	1620	11	9
2013	2	23	1110	1	1421	1	UA	N39423	1164	EWR	LAX	351	2454	11	10
2013	2	23	1111	-4	1424	0	B6	N807JB	673	JFK	LAX	352	2475	11	11
2013	2	23	1114	14	1434	14	DL	N3766	1275	JFK	SLC	288	1990	11	14
2013	2	23	1116	16	1223	8	MQ	N518MQ	3792	JFK	DCA	53	213	11	16
2013	2	23	1117	-1	1203	-18	EV	N41104	3260	EWR	PVD	28	160	11	17
2013	2	23	1118	-2	1429	7	B6	N590JB	1	JFK	FLL	165	1069	11	18
2013	2	23	1122	-7	1426	-11	UA	N560UA	703	JFK	LAX	337	2475	11	22
2013	2	23	1123	-7	1419	-11	DL	N961DL	2297	JFK	MCO	147	944	11	23
2013	2	23	1125	-5	1451	1	DL	N914DE	2311	LGA	SRQ	181	1047	11	25
2013	2	23	1126	-4	1310	-15	WN	N263WN	1040	EWR	STL	147	872	11	26
2013	2	23	1127	28	1418	43	DL	N525US	1647	LGA	ATL	141	762	11	27
2013	2	23	1127	127	@	@	AA	N564AA	1589	EWR	DFW	@	1372	11	27
2013	2	23	1127	-7	1428	-3	UA	N575UA	471	EWR	TPA	162	997	11	27
2013	2	23	1128	-2	1341	7	US	N171US	1625	LGA	CLT	103	544	11	28
2013	2	23	1131	-2	1447	-11	UA	N532UA	642	JFK	SFO	349	2586	11	31
2013	2	23	1133	-2	1447	1	DL	N341NW	950	LGA	FLL	163	1076	11	33
2013	2	23	1134	0	1432	6	UA	N33103	1614	EWR	MCO	144	937	11	34
2013	2	23	1135	-10	1412	-3	EV	N611QX	4929	EWR	ATL	139	746	11	35
2013	2	23	1136	66	1422	88	DL	N301DQ	2343	EWR	ATL	141	746	11	36
2013	2	23	1136	-4	1449	-10	DL	N370NB	1421	LGA	RSW	161	1080	11	36
2013	2	23	1136	11	1317	12	AA	N3GNAA	327	LGA	ORD	122	733	11	36
2013	2	23	1137	3	1237	-10	EV	N18120	4383	EWR	PWM	44	284	11	37
2013	2	23	1137	-8	1331	-4	MQ	N3AEMQ	4594	LGA	CLE	73	419	11	37
2013	2	23	1140	-5	1459	5	DL	N906DE	2126	LGA	TPA	162	1010	11	40
2013	2	23	1140	16	1338	38	EV	N18101	3271	EWR	RDU	81	416	11	40
2013	2	23	1141	7	1344	-1	DL	N364NB	2219	LGA	MSP	154	1020	11	41
2013	2	23	1141	1	1317	2	WN	N453WN	1949	LGA	MDW	125	725	11	41
2013	2	23	1141	-9	1342	-3	MQ	N1EAMQ	4646	LGA	MSP	148	1020	11	41
2013	2	23	1148	-2	1335	10	FL	N927AT	353	LGA	CAK	75	397	11	48
2013	2	23	1148	-12	1300	-5	US	N958UW	2126	LGA	BOS	39	184	11	48
2013	2	23	1149	-6	1248	-14	9E	N919XJ	3289	JFK	BOS	38	187	11	49
2013	2	23	1150	-10	1353	23	MQ	N519MQ	4601	LGA	BNA	141	764	11	50
2013	2	23	1153	-7	1434	-14	B6	N504JB	523	EWR	MCO	142	937	11	53
2013	2	23	1153	-2	1457	-1	UA	N13718	1461	EWR	IAH	219	1400	11	53
2013	2	23	1154	-6	1314	-16	WN	N761RR	1353	EWR	MDW	124	711	11	54
2013	2	23	1155	-5	1408	8	US	N750UW	1443	JFK	CLT	110	541	11	55
2013	2	23	1155	-5	1446	16	MQ	N526MQ	4658	LGA	ATL	133	762	11	55
2013	2	23	1156	-4	1512	-17	DL	N705TW	863	JFK	LAX	342	2475	11	56
2013	2	23	1156	-4	1523	13	AA	N329AA	3	JFK	LAX	349	2475	11	56
2013	2	23	1158	18	1458	13	AA	N3FHAA	1623	EWR	MIA	151	1085	11	58
2013	2	23	1159	-1	1327	12	MQ	N821MQ	4425	JFK	DCA	51	213	11	59
2013	2	23	1200	0	1305	2	B6	N334JB	1174	EWR	BOS	42	200	12	0
2013	2	23	1201	171	1346	173	B6	N178JB	885	JFK	RDU	86	427	12	1
2013	2	23	1201	1	1515	3	UA	N77530	1183	EWR	RSW	162	1068	12	1
2013	2	23	1202	8	1518	31	B6	N258JB	27	JFK	TPA	168	1005	12	2
2013	2	23	1203	-2	1529	9	AA	N4WKAA	743	LGA	DFW	234	1389	12	3
2013	2	23	1203	33	1504	24	UA	N832UA	645	EWR	FLL	158	1065	12	3
2013	2	23	1205	0	1522	11	B6	N351JB	133	JFK	RSW	173	1074	12	5
2013	2	23	1205	0	1358	13	MQ	N722MQ	4431	LGA	RDU	79	431	12	5
2013	2	23	1210	-5	1313	-17	UA	N23708	3	EWR	BOS	41	200	12	10
2013	2	23	1212	27	1514	21	DL	N351NW	1689	LGA	PBI	151	1035	12	12
2013	2	23	1214	3	1331	1	EV	N12996	4225	EWR	BUF	55	282	12	14
2013	2	23	1218	-2	1335	-15	MQ	N520MQ	3697	EWR	ORD	112	719	12	18
2013	2	23	1223	-2	1449	-21	WN	N956WN	676	LGA	DEN	238	1620	12	23
2013	2	23	1225	5	1329	9	WN	N447WN	1318	EWR	BWI	41	169	12	25
2013	2	23	1226	206	1746	126	HA	N389HA	51	JFK	HNL	599	4983	12	26
2013	2	23	1232	-8	1441	-3	DL	N349NB	1131	LGA	DTW	96	502	12	32
2013	2	23	1233	-2	1545	-20	DL	N727TW	2174	JFK	SLC	280	1990	12	33
2013	2	23	1236	-9	1428	-14	9E	N604LR	3361	EWR	DTW	90	488	12	36
2013	2	23	1239	-6	1543	-2	B6	N594JB	85	JFK	FLL	163	1069	12	39
2013	2	23	1240	-5	1556	-4	AA	N3HDAA	2253	LGA	MIA	170	1096	12	40
2013	2	23	1241	1	1550	-5	AA	N5EJAA	2041	JFK	MIA	162	1089	12	41
2013	2	23	1242	-3	1538	-9	DL	N975DL	1685	LGA	MCO	143	950	12	42
2013	2	23	1247	-1	1545	7	B6	N591JB	991	JFK	PBI	153	1028	12	47
2013	2	23	1248	0	1448	3	EV	N13964	4135	EWR	CLT	104	529	12	48
2013	2	23	1250	-9	1505	9	US	N183UW	1040	LGA	CLT	112	544	12	50
2013	2	23	1251	6	1352	2	AA	N3HRAA	1850	JFK	BOS	41	187	12	51
2013	2	23	1254	-6	1441	-9	MQ	N713MQ	4426	LGA	CMH	88	479	12	54
2013	2	23	1255	17	1417	18	B6	N274JB	66	JFK	BUF	63	301	12	55
2013	2	23	1255	-5	1618	3	WN	N908WN	2020	EWR	HOU	247	1411	12	55
2013	2	23	1256	-4	1407	-1	US	N944UW	2175	LGA	DCA	54	214	12	56
2013	2	23	1258	-2	1550	13	DL	N367NW	781	LGA	ATL	140	762	12	58
2013	2	23	1258	-2	1617	9	DL	N362NW	1185	EWR	SLC	287	1969	12	58
2013	2	23	1259	-1	1416	-24	WN	N744SW	931	LGA	MKE	115	738	12	59
2013	2	23	1300	0	1405	-1	B6	N339JB	1006	JFK	BOS	40	187	13	0
2013	2	23	1301	5	1608	1	UA	N489UA	347	LGA	IAH	231	1416	13	1
2013	2	23	1304	-11	1459	-7	US	N426US	1629	EWR	CLT	99	529	13	4
2013	2	23	1307	-6	1346	-28	EV	N13968	4138	EWR	BDL	22	116	13	7
2013	2	23	1307	-8	1458	-22	MQ	N736MQ	4564	LGA	DTW	92	502	13	7
2013	2	23	1312	-3	1454	2	EV	N14998	4267	EWR	GSO	88	445	13	12
2013	2	23	1314	-6	1622	-3	B6	N570JB	377	LGA	FLL	168	1076	13	14
2013	2	23	1315	-8	1423	-13	EV	N13965	4404	EWR	ORF	55	284	13	15
2013	2	23	1317	-8	1500	-5	MQ	N719MQ	4475	LGA	RDU	79	431	13	17
2013	2	23	1319	11	1557	16	FL	N934AT	348	LGA	ATL	136	762	13	19
2013	2	23	1323	-2	1814	5	B6	N746JB	705	JFK	SJU	189	1598	13	23
2013	2	23	1323	3	1645	-5	VX	N624VA	411	JFK	LAX	359	2475	13	23
2013	2	23	1324	-2	1514	-16	EV	N11192	4403	EWR	MSP	148	1008	13	24
2013	2	23	1324	4	1624	7	B6	N655JB	505	EWR	FLL	164	1065	13	24
2013	2	23	1327	-3	1750	-35	DL	N3761R	315	JFK	SJU	185	1598	13	27
2013	2	23	1330	5	1631	-2	UA	N13110	1420	EWR	LAX	337	2454	13	30
2013	2	23	1333	278	1454	271	9E	N916XJ	3405	JFK	DCA	52	213	13	33
2013	2	23	1336	-4	1623	-25	B6	N661JB	83	JFK	SEA	320	2422	13	36
2013	2	23	1338	-2	1618	-7	B6	N267JB	127	EWR	MCO	147	937	13	38
2013	2	23	1341	-4	1716	11	AA	N338AA	117	JFK	LAX	363	2475	13	41
2013	2	23	1341	11	1647	2	AA	N492AA	753	LGA	DFW	233	1389	13	41
2013	2	23	1341	-9	1714	-1	US	N651AW	186	EWR	PHX	308	2133	13	41
2013	2	23	1342	-3	1702	7	B6	N804JB	209	JFK	LGB	354	2465	13	42
2013	2	23	1343	-2	1654	-11	AA	N3JLAA	1073	LGA	MIA	160	1096	13	43
2013	2	23	1344	-6	1546	1	MQ	N9EAMQ	4577	LGA	CLT	99	544	13	44
2013	2	23	1347	2	1508	-7	WN	N222WN	1010	LGA	MDW	125	725	13	47
2013	2	23	1347	-3	1635	-6	UA	N516UA	501	EWR	MCO	146	937	13	47
2013	2	23	1348	114	1700	154	EV	N11535	4679	EWR	JAX	165	820	13	48
2013	2	23	1349	-6	1642	8	DL	N349NW	1705	LGA	MSY	212	1183	13	49
2013	2	23	1349	29	1449	32	EV	N29906	4112	EWR	BWI	42	169	13	49
2013	2	23	1351	-4	1705	-16	UA	N87507	1116	EWR	SFO	356	2565	13	51
2013	2	23	1353	3	1726	-14	WN	N435WN	887	EWR	PHX	309	2133	13	53
2013	2	23	1354	-1	1603	-12	EV	N615QX	4871	LGA	MEM	167	963	13	54
2013	2	23	1354	24	1702	33	B6	N535JB	431	LGA	SRQ	172	1047	13	54
2013	2	23	1355	-4	1637	-1	DL	N324NB	2043	JFK	ATL	137	760	13	55
2013	2	23	1355	-4	1634	-3	DL	N940DL	2247	LGA	ATL	130	762	13	55
2013	2	23	1400	25	1926	-3	UA	N77066	15	EWR	HNL	603	4963	14	0
2013	2	23	1403	63	1514	70	EV	N27962	4129	EWR	DCA	46	199	14	3
2013	2	23	1404	-11	1637	-1	DL	N338NB	935	EWR	ATL	135	746	14	4
2013	2	23	1404	65	1537	61	UA	N17105	1641	EWR	ORD	118	719	14	4
2013	2	23	1407	7	1525	-5	EV	N710EV	5407	LGA	ROC	49	254	14	7
2013	2	23	1408	-3	1650	6	FL	N922AT	349	LGA	ATL	136	762	14	8
2013	2	23	1412	17	1712	25	B6	N665JB	1783	JFK	MCO	148	944	14	12
2013	2	23	1412	97	1615	120	MQ	N848MQ	4404	JFK	RDU	89	427	14	12
2013	2	23	1419	29	1553	27	EV	N22971	4100	EWR	RDU	80	416	14	19
2013	2	23	1420	0	1614	-6	MQ	N507MQ	4588	LGA	MSP	150	1020	14	20
2013	2	23	1422	-4	1618	-17	DL	N340NB	1819	LGA	MSP	153	1020	14	22
2013	2	23	1422	143	1634	131	UA	N829UA	527	EWR	DEN	224	1605	14	22
2013	2	23	1423	3	1723	10	UA	N57111	1672	EWR	TPA	162	997	14	23
2013	2	23	1428	-7	1802	18	B6	N506JB	347	JFK	SRQ	180	1041	14	28
2013	2	23	1429	-2	1647	15	EV	N29917	4229	EWR	CHS	110	628	14	29
2013	2	23	1430	0	1748	13	AA	N594AA	883	EWR	DFW	233	1372	14	30
2013	2	23	1430	0	1750	-5	UA	N557UA	257	JFK	SFO	341	2586	14	30
2013	2	23	1433	-5	1740	-7	DL	N302NB	1902	LGA	PBI	166	1035	14	33
2013	2	23	1434	24	1732	29	B6	N593JB	1161	LGA	PBI	156	1035	14	34
2013	2	23	1435	-5	1628	-4	EV	N11548	4305	EWR	DTW	88	488	14	35
2013	2	23	1436	-9	1641	-6	US	N193UW	1282	LGA	CLT	107	544	14	36
2013	2	23	1438	34	1747	45	UA	N75435	1707	EWR	IAH	223	1400	14	38
2013	2	23	1441	-4	1735	25	MQ	N532MQ	4669	LGA	ATL	137	762	14	41
2013	2	23	1443	43	1553	40	B6	N307JB	602	JFK	PWM	46	273	14	43
2013	2	23	1445	0	1803	-2	DL	N369NW	2079	LGA	FLL	177	1076	14	45
2013	2	23	1445	-7	1643	-10	DL	N345NW	1231	LGA	DTW	91	502	14	45
2013	2	23	1445	0	1803	19	B6	N526JB	63	JFK	TPA	166	1005	14	45
2013	2	23	1448	-1	1735	-9	B6	N768JB	393	LGA	MCO	147	950	14	48
2013	2	23	1449	-6	1758	1	B6	N632JB	141	JFK	PBI	156	1028	14	49
2013	2	23	1449	-1	1759	4	AA	N5FPAA	1813	JFK	MCO	150	944	14	49
2013	2	23	1450	-10	1805	-20	AA	N3ARAA	1925	LGA	MIA	163	1096	14	50
2013	2	23	1452	-4	1727	65	9E	N830AY	4357	JFK	ORF	53	290	14	52
2013	2	23	1452	-8	1707	12	MQ	N737MQ	4429	LGA	CMH	96	479	14	52
2013	2	23	1453	-7	1828	-9	DL	N717TW	2344	JFK	LAX	350	2475	14	53
2013	2	23	1456	1	1816	-9	AA	N5EVAA	1769	JFK	MIA	165	1089	14	56
2013	2	23	1456	-4	1604	-4	US	N959UW	2132	LGA	BOS	41	184	14	56
2013	2	23	1456	-2	1802	-2	UA	N77518	1507	EWR	MIA	162	1085	14	56
2013	2	23	1457	-3	1744	2	DL	N969DL	2347	LGA	ATL	130	762	14	57
2013	2	23	1458	-7	1838	18	AA	N3HCAA	759	LGA	DFW	223	1389	14	58
2013	2	23	1459	10	1731	26	EV	N27152	4389	EWR	MCI	185	1092	14	59
2013	2	23	1459	60	1758	62	UA	N509UA	242	EWR	PBI	162	1023	14	59
2013	2	23	1501	11	1632	6	9E	N826AY	3983	JFK	RIC	59	288	15	1
2013	2	23	1503	-7	1711	4	EV	N41104	4326	EWR	CLT	101	529	15	3
2013	2	23	1504	5	1747	16	EV	N14916	3809	EWR	JAX	135	820	15	4
2013	2	23	1504	-1	1704	-6	WN	N904WN	3043	LGA	STL	147	888	15	4
2013	2	23	1505	145	1815	155	AA	N4YNAA	1853	EWR	DFW	222	1372	15	5
2013	2	23	1505	15	1700	20	MQ	N829MQ	4403	JFK	RDU	84	427	15	5
2013	2	23	1506	66	1608	61	EV	N12552	4434	EWR	MHT	39	209	15	6
2013	2	23	1506	1	1944	-16	B6	N595JB	703	JFK	SJU	188	1598	15	6
2013	2	23	1506	-4	1704	9	MQ	N734MQ	4447	LGA	RDU	81	431	15	6
2013	2	23	1509	34	1651	52	EV	N828AS	5708	LGA	IAD	54	229	15	9
2013	2	23	1509	-6	1657	-3	MQ	N632MQ	4333	JFK	PIT	72	340	15	9
2013	2	23	1511	0	1739	0	UA	N580UA	745	LGA	DEN	231	1620	15	11
2013	2	23	1514	34	1623	32	B6	N192JB	1010	JFK	BOS	40	187	15	14
2013	2	23	1514	-1	1648	-2	UA	N16709	1530	EWR	ORD	121	719	15	14
2013	2	23	1516	36	1632	36	EV	N13979	3820	EWR	BUF	54	282	15	16
2013	2	23	1516	-4	1835	-10	DL	N953DL	1097	LGA	MIA	158	1096	15	16
2013	2	23	1518	5	1858	8	UA	N848UA	459	EWR	PHX	318	2133	15	18
2013	2	23	1519	44	1824	80	B6	N296JB	119	JFK	MSY	213	1182	15	19
2013	2	23	1520	5	1839	27	UA	N78060	1602	EWR	IAH	234	1400	15	20
2013	2	23	1521	51	1625	45	EV	N14991	3830	EWR	BTV	47	266	15	21
2013	2	23	1522	-8	1727	2	AA	N503AA	2223	LGA	STL	148	888	15	22
2013	2	23	1525	9	1850	38	B6	N579JB	537	EWR	TPA	167	997	15	25
2013	2	23	1525	-5	1756	26	MQ	N543MQ	4579	LGA	CLT	114	544	15	25
2013	2	23	1525	-2	1700	-4	UA	N73259	1234	EWR	CLE	73	404	15	25
2013	2	23	1526	-4	1841	-14	AA	N3KBAA	1039	JFK	FLL	167	1069	15	26
2013	2	23	1527	-3	1838	3	B6	N705JB	153	JFK	MCO	151	944	15	27
2013	2	23	1527	7	1745	7	UA	N588UA	407	EWR	DEN	229	1605	15	27
2013	2	23	1527	11	1851	9	UA	N35204	1736	EWR	SFO	357	2565	15	27
2013	2	23	1528	43	1634	30	9E	N925XJ	3452	JFK	BOS	41	187	15	28
2013	2	23	1529	4	1741	11	EV	N14177	3269	EWR	GRR	100	605	15	29
2013	2	23	1530	0	1844	-26	AA	N385AA	85	JFK	SFO	349	2586	15	30
2013	2	23	1530	40	1830	48	UA	N38257	1270	EWR	MCO	149	937	15	30
2013	2	23	1531	1	1906	17	UA	N17126	108	JFK	LAX	356	2475	15	31
2013	2	23	1533	20	1752	40	EV	N14993	4166	EWR	GSP	113	594	15	33
2013	2	23	1533	-7	1914	6	DL	N358NB	1411	JFK	FLL	163	1069	15	33
2013	2	23	1533	-5	1914	17	B6	N559JB	137	JFK	RSW	180	1074	15	33
2013	2	23	1536	11	1703	8	MQ	N501MQ	3823	JFK	DCA	53	213	15	36
2013	2	23	1537	-3	1802	15	EV	N18120	4352	EWR	CVG	111	569	15	37
2013	2	23	1539	39	1751	58	US	N102UW	720	EWR	CLT	103	529	15	39
2013	2	23	1539	1	1857	19	UA	N76504	1593	EWR	MCO	154	937	15	39
2013	2	23	1540	-5	1930	20	AA	N323AA	133	JFK	LAX	364	2475	15	40
2013	2	23	1540	-5	1721	11	WN	N378SW	1593	EWR	MDW	128	711	15	40
2013	2	23	1542	-3	1925	-10	DL	N721TW	1322	JFK	SFO	354	2586	15	42
2013	2	23	1547	-3	1857	-5	DL	N309US	1935	LGA	TPA	170	1010	15	47
2013	2	23	1547	2	1854	-4	UA	N421UA	983	EWR	RSW	160	1068	15	47
2013	2	23	1548	49	1742	58	B6	N317JB	1053	JFK	PIT	72	340	15	48
2013	2	23	1552	-8	1859	-1	B6	N558JB	509	EWR	FLL	158	1065	15	52
2013	2	23	1554	94	1729	99	MQ	N508MQ	3728	EWR	ORD	117	719	15	54
2013	2	23	1555	-5	1918	-12	DL	N320US	161	JFK	MIA	159	1089	15	55
2013	2	23	1555	-5	1836	-14	DL	N3739P	920	JFK	DEN	238	1626	15	55
2013	2	23	1556	16	1937	20	DL	N371DA	1773	JFK	SLC	284	1990	15	56
2013	2	23	1556	-3	1656	-5	EV	N11547	4270	EWR	BWI	37	169	15	56
2013	2	23	1556	-4	1832	-1	FL	N938AT	620	LGA	ATL	137	762	15	56
2013	2	23	1556	-4	1802	11	B6	N247JB	917	JFK	ORD	132	740	15	56
2013	2	23	1556	-9	1732	-18	MQ	N725MQ	4415	LGA	RDU	81	431	15	56
2013	2	23	1557	2	1847	-14	DL	N365NW	2377	LGA	MCO	144	950	15	57
2013	2	23	1600	0	1911	-1	DL	N3748Y	4	JFK	MCO	144	944	16	0
2013	2	23	1600	-10	1731	-29	AA	N436AA	341	LGA	ORD	128	733	16	0
2013	2	23	1600	50	1856	71	MQ	N644MQ	4309	JFK	IND	126	665	16	0
2013	2	23	1601	-9	1917	0	DL	N3735D	91	JFK	LAS	321	2248	16	1
2013	2	23	1601	-4	1935	-9	DL	N919DE	1508	JFK	RSW	174	1074	16	1
2013	2	23	1602	18	1754	6	EV	N14186	4400	EWR	MSP	149	1008	16	2
2013	2	23	1602	-13	1805	-8	9E	N8659B	4183	JFK	RDU	79	427	16	2
2013	2	23	1602	78	1907	73	UA	N467UA	339	EWR	FLL	161	1065	16	2
2013	2	23	1604	-2	1824	-3	EV	N18102	4294	EWR	SAV	112	708	16	4
2013	2	23	1605	35	1754	51	EV	N15574	3815	EWR	BNA	145	748	16	5
2013	2	23	1606	16	1828	8	WN	N942WN	599	LGA	DEN	240	1620	16	6
2013	2	23	1607	-7	1745	-4	UA	N15712	52	EWR	ORD	123	719	16	7
2013	2	23	1608	48	1748	55	9E	N8577D	4105	JFK	IAD	55	228	16	8
2013	2	23	1608	-7	1832	-18	WN	N451WN	904	EWR	DEN	239	1605	16	8
2013	2	23	1610	20	1858	33	9E	N914XJ	3427	JFK	IND	122	665	16	10
2013	2	23	1610	55	1912	47	UA	N17139	1600	EWR	LAX	335	2454	16	10
2013	2	23	1611	1	1804	4	9E	N8896A	3589	JFK	PIT	71	340	16	11
2013	2	23	1613	-2	1924	9	UA	N488UA	414	EWR	PBI	153	1023	16	13
2013	2	23	1614	17	1720	16	EV	N22909	4342	EWR	DCA	43	199	16	14
2013	2	23	1616	16	1940	25	AA	N3HNAA	565	JFK	DFW	218	1391	16	16
2013	2	23	1617	-10	1907	-19	B6	N509JB	369	LGA	PBI	154	1035	16	17
2013	2	23	1618	-3	1858	2	UA	N592UA	418	EWR	LAS	313	2227	16	18
2013	2	23	1620	30	2110	20	AA	N621AA	1635	JFK	SJU	191	1598	16	20
2013	2	23	1620	-10	1950	-25	VX	N846VA	27	JFK	SFO	351	2586	16	20
2013	2	23	1621	-9	1805	5	MQ	N3AEMQ	4622	LGA	BNA	141	764	16	21
2013	2	23	1622	8	1741	10	EV	N12957	3819	EWR	BUF	53	282	16	22
2013	2	23	1623	3	1723	-1	EV	N13997	4093	EWR	ALB	32	143	16	23
2013	2	23	1625	5	2030	27	US	N519UW	35	JFK	PHX	318	2153	16	25
2013	2	23	1627	-3	2002	8	B6	N775JB	675	JFK	LAX	346	2475	16	27
2013	2	23	1627	-8	2002	1	US	N677AW	656	EWR	PHX	308	2133	16	27
2013	2	23	1628	-2	1841	-6	EV	N371CA	4885	LGA	DTW	92	502	16	28
2013	2	23	1628	83	1808	93	9E	N906XJ	3393	JFK	DCA	48	213	16	28
2013	2	23	1628	13	1950	35	B6	N592JB	985	LGA	TPA	169	1010	16	28
2013	2	23	1628	-2	1805	-5	UA	N76265	1562	EWR	CLE	69	404	16	28
